0.6060001,0.522,0.7331014,0.22253536,PTK,0.0,6251,Normalized
0.65,0.563,0.8177458,0.22985454,PTK,0.0,9080,Normalized
0.5979999,0.539,0.80214113,0.22926973,PTK,0.0,8241,Normalized
0.6639999,0.59400004,0.8142136,0.28274068,PTK,0.0,8828,Normalized
0.6259999,0.56700003,0.76855886,0.27110094,PTK,0.0,55,Normalized
0.5740001,0.52,0.7375888,0.24788325,PTK,0.0,2084,Normalized
0.60999995,0.5599999,0.76648057,0.26000932,PTK,0.0,1375,Normalized
0.6639999,0.58800006,0.82565796,0.2722933,PTK,0.0,2802,Normalized
0.65200007,0.601,0.83177567,0.29261702,PTK,0.0,3501,Normalized
0.60200006,0.53200006,0.8238026,0.2281639,PTK,0.0,3389,Normalized
