0.49,0.45900002,0.690498,0.21356636,SSTK,0.0,6251,Normalized
0.5820001,0.524,0.7910748,0.23644249,SSTK,0.0,9080,Normalized
0.572,0.506,0.7491171,0.21573052,SSTK,0.0,8241,Normalized
0.614,0.56100005,0.7500223,0.25575224,SSTK,0.0,8828,Normalized
0.55599993,0.507,0.7054639,0.26319283,SSTK,0.0,55,Normalized
0.54,0.49899995,0.6963947,0.2429198,SSTK,0.0,2084,Normalized
0.59200007,0.567,0.7239938,0.28988963,SSTK,0.0,1375,Normalized
0.59599996,0.5399999,0.7514627,0.25065643,SSTK,0.0,2802,Normalized
0.61999995,0.56700003,0.762713,0.2992065,SSTK,0.0,3501,Normalized
0.58800006,0.52700007,0.7789576,0.23952553,SSTK,0.0,3389,Normalized
