0.91200006,0.894,0.96016663,0.5849026,SSTK,0.0,6251,Normalized
0.91199994,0.89100003,0.9578765,0.60283655,SSTK,0.0,9080,Normalized
0.91600007,0.90299994,0.96668494,0.614916,SSTK,0.0,8241,Normalized
0.87799996,0.866,0.9308545,0.5629167,SSTK,0.0,8828,Normalized
0.8500001,0.826,0.91829073,0.48823074,SSTK,0.0,55,Normalized
0.84800005,0.81299996,0.89374924,0.5433171,SSTK,0.0,2084,Normalized
0.882,0.8699998,0.96167547,0.6334782,SSTK,0.0,1375,Normalized
0.8879999,0.859,0.9734401,0.5948296,SSTK,0.0,2802,Normalized
0.866,0.8450001,0.9258622,0.52576756,SSTK,0.0,3501,Normalized
0.85800004,0.83599997,0.91373086,0.5634013,SSTK,0.0,3389,Normalized
