0.38400006,0.352,0.534672,0.12954395,SSTK,0,6251,Normalized
0.37800008,0.33100006,0.5555969,0.1362543,SSTK,0,9080,Normalized
0.42800006,0.36800003,0.58649355,0.1318238,SSTK,0,8241,Normalized
0.404,0.37100005,0.5545089,0.18936062,SSTK,0,8828,Normalized
0.4420001,0.39200002,0.60512596,0.19761755,SSTK,0,55,Normalized
0.45600003,0.40500003,0.6027604,0.14908834,SSTK,0,2084,Normalized
0.41,0.367,0.56821895,0.16804893,SSTK,0,1375,Normalized
0.38399997,0.35900003,0.5440334,0.16916353,SSTK,0,2802,Normalized
0.44400012,0.40199992,0.6107818,0.18115906,SSTK,0,3501,Normalized
0.4440001,0.393,0.600301,0.21745709,SSTK,0,3389,Normalized
