0.47800013,0.4470001,0.6505869,0.19660725,STK,0,6251,Normalized
0.5240001,0.4519999,0.6943631,0.16862677,STK,0,9080,Normalized
0.546,0.46600002,0.69301087,0.17266765,STK,0,8241,Normalized
0.53200006,0.46400002,0.7169615,0.22535387,STK,0,8828,Normalized
0.6040001,0.52799994,0.75404245,0.24371397,STK,0,55,Normalized
0.56999993,0.5020001,0.7413065,0.19584234,STK,0,2084,Normalized
0.53599995,0.45999995,0.73525846,0.20131086,STK,0,1375,Normalized
0.5000001,0.45999995,0.69127274,0.19985485,STK,0,2802,Normalized
0.576,0.5069999,0.7480321,0.2327549,STK,0,3501,Normalized
0.5300001,0.46600005,0.755196,0.23693351,STK,0,3389,Normalized
