0.49800012,0.39999992,0.89424753,0.90574354,STK,0.0,6251,normalized
0.5000002,0.40500003,0.8883258,0.88843536,STK,0.0,9080,normalized
0.5060002,0.4180001,0.87540704,0.87794375,STK,0.0,8241,normalized
0.5700002,0.44099995,0.8848356,0.9014517,STK,0.0,8828,normalized
0.52200013,0.4319999,0.8373297,0.880907,STK,0.0,55,normalized
0.54400015,0.463,0.8791126,0.88026726,STK,0.0,2084,normalized
0.5680001,0.46899986,0.88434523,0.92019904,STK,0.0,1375,normalized
0.5520001,0.46199992,0.8778135,0.91075623,STK,0.0,2802,normalized
0.56800014,0.44199994,0.88415474,0.90005,STK,0.0,3501,normalized
0.61000013,0.5039999,0.90139395,0.94269776,STK,0.0,3389,normalized
