0.66400003,0.60899997,0.79708654,0.3919971,TFIDF,94,6251,Low
0.66199994,0.61300004,0.80011016,0.3661766,TFIDF,185,9080,Low
0.65999985,0.623,0.8222126,0.35900196,TFIDF,227,8241,Low
0.6699999,0.611,0.7810379,0.3442342,TFIDF,112,8828,Low
0.6120001,0.58299994,0.74015343,0.36954087,TFIDF,207,55,Low
0.684,0.6409999,0.81975967,0.41227692,TFIDF,86,2084,Low
0.6460001,0.5950001,0.79242104,0.3551309,TFIDF,259,1375,Low
0.6599999,0.62399995,0.805878,0.3524186,TFIDF,97,2802,Low
0.576,0.539,0.74178916,0.34069958,TFIDF,143,3501,Low
0.64,0.58199996,0.81431633,0.35218823,TFIDF,104,3389,Low
0.544,0.50899994,0.6657127,0.27762055,TFIDF,72,6251,High
0.56399995,0.505,0.74843615,0.23447652,TFIDF,82,9080,High
0.61200005,0.545,0.79192597,0.25317547,TFIDF,95,8241,High
0.59600013,0.55099994,0.7681288,0.30204213,TFIDF,59,8828,High
0.66600007,0.59599996,0.8524928,0.33347264,TFIDF,58,55,High
0.6439999,0.58,0.81238073,0.2935905,TFIDF,99,2084,High
0.638,0.56899995,0.7874418,0.2905545,TFIDF,58,1375,High
0.56799996,0.51600003,0.7666637,0.28968862,TFIDF,91,2802,High
0.666,0.5909999,0.8377944,0.29925385,TFIDF,72,3501,High
0.56200004,0.51100004,0.7578048,0.2566363,TFIDF,66,3389,High
0.78600013,0.76299995,0.8841503,0.5975633,TFIDF,150,6251,Small
0.79800004,0.7879999,0.86492383,0.63847625,TFIDF,93,9080,Small
0.77599996,0.77199996,0.86167556,0.6230843,TFIDF,77,8241,Small
0.758,0.7380001,0.8516247,0.5889112,TFIDF,72,8828,Small
0.7100001,0.681,0.80152875,0.5058178,TFIDF,147,55,Small
0.752,0.74899995,0.8451072,0.57881284,TFIDF,125,2084,Small
0.7480001,0.72599983,0.8473804,0.62405473,TFIDF,202,1375,Small
0.756,0.75899994,0.8269026,0.5976098,TFIDF,175,2802,Small
0.74,0.73800004,0.80901027,0.553397,TFIDF,58,3501,Small
0.72,0.7099999,0.8200157,0.5766243,TFIDF,182,3389,Small
0.634,0.6009999,0.8049475,0.33246666,TFIDF,171.0,6251,Large
0.7060001,0.6450001,0.85230494,0.35242257,TFIDF,78.0,9080,Large
0.6400001,0.607,0.82246107,0.3380961,TFIDF,64.0,8241,Large
0.672,0.62800014,0.83136225,0.36688328,TFIDF,75.0,8828,Large
0.66199994,0.605,0.81454307,0.3563243,TFIDF,55.0,55,Large
0.66,0.60800004,0.83168405,0.3503252,TFIDF,68.0,2084,Large
0.694,0.63900006,0.8609233,0.36507198,TFIDF,54.0,1375,Large
0.66600007,0.6190001,0.79248405,0.3594261,TFIDF,55.0,2802,Large
0.66799986,0.6269999,0.8522574,0.34617114,TFIDF,64.0,3501,Large
0.698,0.64,0.85688955,0.33014283,TFIDF,109.0,3389,Large
