0.732,0.6840001,0.87571836,0.2842973,STK,0.0,6251,normalized
0.7240001,0.6780001,0.87851095,0.2496,STK,0.0,9080,normalized
0.65799993,0.614,0.814004,0.23936917,STK,0.0,8241,normalized
0.73200005,0.68799996,0.8589044,0.28851688,STK,0.0,8828,normalized
0.7339998,0.696,0.8185518,0.26620275,STK,0.0,55,normalized
0.768,0.7220001,0.87011045,0.26889935,STK,0.0,2084,normalized
0.67,0.62999994,0.8174948,0.25319374,STK,0.0,1375,normalized
0.738,0.686,0.86380583,0.215919,STK,0.0,2802,normalized
0.68399996,0.634,0.8206114,0.28466386,STK,0.0,3501,normalized
0.67200005,0.62499994,0.83615935,0.24008723,STK,0.0,3389,normalized
