0.7099999,0.65700006,0.8502786,0.21752588,PTK,0,6251,normalized
0.72200006,0.6770001,0.8710189,0.19726339,PTK,0,9080,normalized
0.6459999,0.591,0.806905,0.1797683,PTK,0,8241,normalized
0.686,0.62500006,0.834138,0.22619484,PTK,0,8828,normalized
0.67200005,0.64599997,0.7631657,0.20666668,PTK,0,55,normalized
0.71800005,0.672,0.8311605,0.19611324,PTK,0,2084,normalized
0.66,0.59,0.8062946,0.1959457,PTK,0,1375,normalized
0.696,0.634,0.8289929,0.17589352,PTK,0,2802,normalized
0.634,0.576,0.77064615,0.21145457,PTK,0,3501,normalized
0.61399996,0.55999994,0.8061349,0.17659816,PTK,0,3389,normalized
