0.7099999,0.65700006,0.8501842,0.3531095,PTK,0,6251,normalized
0.72200006,0.6770001,0.87092185,0.3622896,PTK,0,9080,normalized
0.6459999,0.591,0.80688405,0.29454678,PTK,0,8241,normalized
0.686,0.62500006,0.834138,0.36295646,PTK,0,8828,normalized
0.67200005,0.64599997,0.7631657,0.3463153,PTK,0,55,normalized
0.71800005,0.672,0.83109045,0.35843143,PTK,0,2084,normalized
0.66,0.59,0.80604696,0.31846282,PTK,0,1375,normalized
0.696,0.634,0.8289929,0.26291183,PTK,0,2802,normalized
0.634,0.576,0.7703797,0.33031243,PTK,0,3501,normalized
0.61399996,0.55999994,0.806076,0.29121706,PTK,0,3389,normalized
