0.64200014,0.6029999,0.79564506,0.3477703,SSTK,0.0,6251,normalized
0.598,0.54600006,0.76041555,0.3179346,SSTK,0.0,9080,normalized
0.60999995,0.5590001,0.76563567,0.29008493,SSTK,0.0,8241,normalized
0.6919999,0.6489999,0.80399585,0.4050737,SSTK,0.0,8828,normalized
0.65,0.63,0.7776618,0.3222081,SSTK,0.0,55,normalized
0.6559999,0.63300014,0.7849765,0.37332585,SSTK,0.0,2084,normalized
0.6299999,0.59200007,0.78107613,0.30921113,SSTK,0.0,1375,normalized
0.6460001,0.6039999,0.79859805,0.2742734,SSTK,0.0,2802,normalized
0.6319999,0.5870001,0.7794024,0.3422346,SSTK,0.0,3501,normalized
0.6479999,0.598,0.77089036,0.33178174,SSTK,0.0,3389,normalized
